city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
city_103,0.92,nan,Has relevent experience,no_enrollment,Graduate,Humanities,13,100-500,Pvt Ltd,>4,28,No
city_21,0.624,Male,No relevent experience,no_enrollment,High School,nan,2,nan,nan,never,17,No
city_99,0.915,nan,Has relevent experience,no_enrollment,Graduate,STEM,5,10/49,nan,1,22,No
city_104,0.924,Male,Has relevent experience,no_enrollment,Masters,STEM,15,1000-4999,Pvt Ltd,4,116,Yes
city_162,0.767,nan,Has relevent experience,Full time course,Graduate,STEM,6,500-999,NGO,1,155,No
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,nan,nan,2,22,Yes
city_103,0.92,nan,Has relevent experience,no_enrollment,Graduate,STEM,8,500-999,Pvt Ltd,2,300,No
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,1000-4999,Pvt Ltd,1,52,Yes
city_21,0.624,nan,Has relevent experience,nan,Graduate,STEM,8,10000+,Pvt Ltd,2,190,Yes
city_77,0.83,Male,Has relevent experience,no_enrollment,Masters,STEM,11,10/49,Funded Startup,2,116,No
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,5000-9999,Pvt Ltd,1,40,No
city_103,0.92,Male,No relevent experience,Part time course,Graduate,STEM,2,10000+,Pvt Ltd,1,6,No
city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,10/49,Pvt Ltd,>4,67,No
city_16,0.91,nan,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,28,No
city_103,0.92,Male,No relevent experience,no_enrollment,High School,nan,3,nan,nan,never,96,No
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,100-500,Pvt Ltd,>4,67,No
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,nan,nan,2,23,No
city_118,0.722,nan,Has relevent experience,Part time course,Masters,STEM,10,1000-4999,Pvt Ltd,3,19,Yes
city_16,0.91,nan,Has relevent experience,no_enrollment,Masters,Business Degree,15,1000-4999,Pvt Ltd,2,1,No
city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,5,nan,nan,1,58,Yes
city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,<10,Pvt Ltd,3,55,No
city_83,0.923,Male,No relevent experience,Part time course,Graduate,STEM,>20,nan,nan,>4,7,No
city_16,0.91,Male,No relevent experience,Full time course,Masters,STEM,8,nan,nan,4,56,No
city_159,0.843,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10/49,Funded Startup,1,10,No
city_21,0.624,nan,Has relevent experience,Part time course,Phd,Other,4,50-99,Pvt Ltd,nan,8,Yes
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,15,10000+,Pvt Ltd,1,112,No
city_114,0.926,Male,No relevent experience,nan,High School,nan,6,nan,nan,1,18,No
city_143,0.74,Male,No relevent experience,no_enrollment,Graduate,STEM,14,nan,nan,3,38,No
city_100,0.887,Male,No relevent experience,no_enrollment,Masters,STEM,4,10/49,Pvt Ltd,1,77,No
city_134,0.698,nan,No relevent experience,Full time course,Graduate,STEM,7,nan,Public Sector,2,5,No
city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10/49,Pvt Ltd,3,136,No
city_162,0.767,Male,Has relevent experience,no_enrollment,Masters,STEM,10,<10,Pvt Ltd,>4,114,No
city_103,0.92,nan,Has relevent experience,no_enrollment,Graduate,Business Degree,2,nan,nan,1,44,Yes
city_46,0.762,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Public Sector,>4,22,No
city_114,0.926,Male,No relevent experience,Full time course,High School,nan,5,nan,nan,1,48,No
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,5000-9999,Public Sector,2,53,No
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,<10,Early Stage Startup,4,102,No
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,<10,Pvt Ltd,1,80,No
city_136,0.897,nan,No relevent experience,Full time course,Masters,STEM,1,nan,Public Sector,never,61,Yes
city_28,0.939,Male,Has relevent experience,no_enrollment,Masters,STEM,15,nan,nan,>4,43,No
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,<10,Pvt Ltd,2,46,Yes
city_103,0.92,Male,No relevent experience,no_enrollment,Masters,No Major,>20,nan,nan,>4,8,No
city_99,0.915,Female,Has relevent experience,no_enrollment,Graduate,STEM,3,500-999,Pvt Ltd,never,62,Yes
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,100-500,Pvt Ltd,2,17,No
city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,17,500-999,Pvt Ltd,3,59,No
city_50,0.8959999999999999,nan,No relevent experience,no_enrollment,Primary School,nan,5,nan,nan,never,9,No
city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,7,50-99,Pvt Ltd,2,48,No
city_57,0.866,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,100-500,nan,1,144,No
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,nan,nan,1,8,No
city_21,0.624,nan,Has relevent experience,Full time course,Graduate,STEM,2,50-99,NGO,1,10,Yes
city_21,0.624,Female,No relevent experience,nan,Masters,STEM,6,nan,nan,2,43,Yes
city_78,0.579,Male,Has relevent experience,no_enrollment,Masters,Humanities,>20,nan,nan,>4,17,No
city_104,0.924,Male,Has relevent experience,no_enrollment,Masters,STEM,19,nan,Pvt Ltd,1,23,No
city_75,0.939,nan,Has relevent experience,no_enrollment,High School,nan,10,nan,nan,1,218,No
city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,16,10/49,Funded Startup,4,248,No
city_9,0.743,Male,Has relevent experience,no_enrollment,Primary School,nan,3,<10,Other,1,4,No
city_165,0.903,Male,Has relevent experience,no_enrollment,Graduate,Humanities,>20,<10,Pvt Ltd,>4,18,No
city_123,0.738,Male,Has relevent experience,Full time course,Graduate,STEM,5,nan,Pvt Ltd,1,13,No
city_103,0.92,Female,No relevent experience,no_enrollment,Graduate,STEM,1,nan,nan,1,23,Yes
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,8,10000+,Pvt Ltd,1,30,No
city_11,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,1,50-99,Pvt Ltd,1,87,No
city_126,0.479,nan,No relevent experience,no_enrollment,High School,nan,2,500-999,Pvt Ltd,2,39,No
city_103,0.92,Male,No relevent experience,Full time course,Masters,STEM,12,nan,Public Sector,1,86,No
city_103,0.92,Male,Has relevent experience,Full time course,Masters,STEM,7,10000+,Pvt Ltd,1,30,Yes
city_114,0.926,Male,No relevent experience,no_enrollment,Graduate,STEM,4,10/49,Pvt Ltd,4,18,No
city_90,0.698,Male,Has relevent experience,Full time course,Graduate,STEM,3,nan,nan,1,83,Yes
city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,2,nan,nan,never,51,No
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,1,10000+,Pvt Ltd,nan,38,No
city_40,0.7759999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,10,1000-4999,Pvt Ltd,1,32,No
city_90,0.698,Male,Has relevent experience,Part time course,Graduate,STEM,19,nan,nan,>4,24,No
city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,100-500,Pvt Ltd,>4,4,Yes
city_114,0.926,nan,No relevent experience,Full time course,Masters,STEM,8,10/49,Pvt Ltd,>4,9,Yes
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,2,9,Yes
city_145,0.555,nan,No relevent experience,Full time course,Graduate,STEM,4,nan,nan,1,106,No
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,never,116,No
city_160,0.92,Other,No relevent experience,Full time course,Graduate,STEM,4,nan,nan,1,114,Yes
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,8,10000+,Pvt Ltd,1,21,No
city_160,0.92,Male,No relevent experience,Full time course,Graduate,STEM,8,nan,nan,1,39,Yes
city_40,0.7759999999999999,Male,Has relevent experience,no_enrollment,Graduate,No Major,6,<10,Pvt Ltd,3,144,No
city_116,0.743,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,18,No
city_104,0.924,nan,Has relevent experience,no_enrollment,Graduate,STEM,7,10/49,Early Stage Startup,1,48,No
city_103,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,5,5000-9999,Pvt Ltd,1,66,No
city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,>4,29,No
city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,14,nan,nan,>4,89,Yes
city_100,0.887,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,<10,Pvt Ltd,>4,152,No
city_114,0.926,nan,Has relevent experience,no_enrollment,High School,nan,7,<10,Pvt Ltd,4,19,No
city_16,0.91,Male,Has relevent experience,Part time course,Graduate,STEM,9,10000+,Pvt Ltd,2,51,No
city_136,0.897,nan,Has relevent experience,no_enrollment,Masters,STEM,10,nan,nan,1,18,No
city_103,0.92,Female,No relevent experience,Full time course,Graduate,Humanities,1,nan,nan,1,42,Yes
city_21,0.624,nan,No relevent experience,Full time course,Graduate,STEM,6,10000+,Pvt Ltd,1,21,Yes
city_21,0.624,nan,Has relevent experience,nan,nan,nan,3,nan,nan,1,33,Yes
city_173,0.878,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,3,32,Yes
city_103,0.92,Male,No relevent experience,no_enrollment,Masters,Humanities,3,10000+,Pvt Ltd,1,22,No
city_65,0.802,Male,Has relevent experience,no_enrollment,Masters,STEM,7,5000-9999,nan,1,45,Yes
city_21,0.624,nan,No relevent experience,Full time course,Graduate,STEM,2,nan,Public Sector,never,39,No
city_103,0.92,Male,No relevent experience,Full time course,High School,nan,4,nan,nan,never,226,No
city_13,0.8270000000000001,Male,Has relevent experience,no_enrollment,Masters,STEM,20,10/49,Early Stage Startup,1,22,No
city_21,0.624,nan,No relevent experience,Full time course,Graduate,STEM,5,nan,nan,1,110,Yes
city_114,0.926,Female,No relevent experience,Full time course,Graduate,STEM,15,nan,nan,1,36,Yes
city_21,0.624,Male,No relevent experience,Full time course,Masters,Other,1,50-99,Pvt Ltd,never,20,Yes
city_46,0.762,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,nan,>4,13,No
city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,15,50-99,Pvt Ltd,1,51,No
city_61,0.913,Male,Has relevent experience,Part time course,Graduate,STEM,14,nan,Pvt Ltd,1,39,No
city_21,0.624,nan,No relevent experience,Full time course,nan,nan,7,nan,Pvt Ltd,never,48,Yes
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,4,51,Yes
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,10/49,Funded Startup,1,84,No
city_21,0.624,nan,Has relevent experience,no_enrollment,Graduate,STEM,3,100-500,Pvt Ltd,1,90,No
city_103,0.92,nan,No relevent experience,Full time course,Masters,STEM,6,nan,nan,never,117,Yes
city_23,0.899,Male,Has relevent experience,Full time course,Graduate,STEM,15,10000+,Pvt Ltd,2,6,No
city_21,0.624,Male,No relevent experience,Full time course,High School,nan,<1,nan,nan,never,200,No
city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,5,500-999,Pvt Ltd,4,160,Yes
city_28,0.939,nan,Has relevent experience,no_enrollment,Masters,STEM,11,10/49,Pvt Ltd,>4,72,No
city_103,0.92,Male,No relevent experience,no_enrollment,High School,nan,3,nan,nan,never,2,No
city_145,0.555,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,10/49,Pvt Ltd,2,29,Yes
city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,Other,11,nan,nan,4,9,Yes
city_138,0.836,Male,No relevent experience,no_enrollment,Graduate,STEM,10,nan,nan,1,42,No
city_67,0.855,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,<10,Pvt Ltd,2,51,No
city_160,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,16,10000+,nan,1,24,No
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,Humanities,7,50-99,Pvt Ltd,>4,146,No
city_21,0.624,nan,Has relevent experience,no_enrollment,Graduate,STEM,<1,<10,NGO,1,10,No
city_16,0.91,Male,Has relevent experience,no_enrollment,High School,nan,20,nan,nan,>4,24,Yes
city_114,0.926,Male,Has relevent experience,nan,Graduate,Arts,10,nan,nan,1,50,No
city_21,0.624,nan,Has relevent experience,Full time course,Graduate,STEM,4,5000-9999,nan,2,14,Yes
city_23,0.899,Male,Has relevent experience,no_enrollment,High School,nan,5,50-99,Pvt Ltd,2,34,No
city_136,0.897,Female,No relevent experience,Part time course,Graduate,STEM,3,10/49,Pvt Ltd,1,15,No
city_103,0.92,Male,No relevent experience,no_enrollment,nan,nan,2,nan,nan,never,50,No
city_100,0.887,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,<10,Pvt Ltd,>4,18,No
city_160,0.92,nan,Has relevent experience,no_enrollment,Masters,STEM,8,10000+,Pvt Ltd,1,33,No
city_160,0.92,nan,Has relevent experience,no_enrollment,Graduate,STEM,20,nan,nan,3,70,Yes
city_176,0.764,Male,Has relevent experience,nan,Masters,STEM,14,100-500,NGO,1,51,No
city_89,0.925,Female,No relevent experience,Full time course,Graduate,STEM,4,nan,nan,never,19,Yes
city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,9,10/49,Early Stage Startup,1,79,Yes
city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,12,100-500,Pvt Ltd,>4,154,No
city_76,0.698,Male,Has relevent experience,Part time course,Masters,STEM,10,50-99,Pvt Ltd,3,42,No
city_138,0.836,nan,Has relevent experience,no_enrollment,Graduate,STEM,7,100-500,nan,2,35,No
city_16,0.91,nan,No relevent experience,Full time course,Graduate,STEM,4,nan,nan,nan,56,No
city_173,0.878,Male,No relevent experience,Full time course,High School,nan,7,nan,Public Sector,2,28,No
city_103,0.92,nan,No relevent experience,no_enrollment,High School,nan,5,nan,nan,2,27,Yes
city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,10,10/49,Early Stage Startup,1,53,No
city_16,0.91,Male,No relevent experience,no_enrollment,High School,nan,4,nan,nan,never,33,No
city_16,0.91,Male,No relevent experience,Full time course,High School,nan,12,nan,nan,never,42,No
city_138,0.836,Male,Has relevent experience,nan,Graduate,STEM,9,10/49,Pvt Ltd,1,166,Yes
city_21,0.624,nan,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,1,141,Yes
city_114,0.926,Other,No relevent experience,no_enrollment,High School,nan,5,1000-4999,Pvt Ltd,3,39,No
city_21,0.624,nan,Has relevent experience,no_enrollment,Graduate,STEM,3,<10,Pvt Ltd,1,28,Yes
city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,2,<10,Early Stage Startup,1,65,No
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,Humanities,19,10/49,nan,3,75,Yes
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,13,50-99,Pvt Ltd,>4,36,No
city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,Humanities,3,100-500,Pvt Ltd,3,61,No
city_103,0.92,nan,Has relevent experience,no_enrollment,Graduate,STEM,4,500-999,Other,1,16,No
city_83,0.923,Male,No relevent experience,Full time course,Masters,STEM,4,nan,nan,1,83,No
city_103,0.92,nan,Has relevent experience,no_enrollment,Masters,STEM,,nan,nan,nan,34,No
city_21,0.624,nan,Has relevent experience,no_enrollment,Graduate,STEM,4,10000+,Pvt Ltd,3,18,No
city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,20,10000+,Other,>4,45,No
city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,8,100-500,Pvt Ltd,1,143,No
city_149,0.6890000000000001,nan,Has relevent experience,nan,Graduate,STEM,6,50-99,Pvt Ltd,2,86,No
city_74,0.579,Female,Has relevent experience,no_enrollment,Graduate,STEM,4,1000-4999,Pvt Ltd,1,67,No
city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,18,10/49,Pvt Ltd,1,41,No
city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,4,124,No
city_77,0.83,nan,No relevent experience,no_enrollment,High School,nan,2,nan,nan,never,2,No
city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,18,10/49,Early Stage Startup,1,178,No
city_103,0.92,nan,Has relevent experience,no_enrollment,Phd,STEM,>20,500-999,NGO,>4,184,No
city_103,0.92,nan,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Public Sector,2,130,No
city_16,0.91,nan,Has relevent experience,no_enrollment,Graduate,STEM,>20,nan,nan,2,19,Yes
city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,11,10000+,Pvt Ltd,1,61,No
city_165,0.903,nan,Has relevent experience,no_enrollment,nan,nan,9,nan,Pvt Ltd,never,98,No
city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,nan,nan,>4,214,No
city_65,0.802,Male,Has relevent experience,nan,nan,nan,>20,1000-4999,Pvt Ltd,nan,6,No
city_45,0.89,nan,No relevent experience,Full time course,Graduate,STEM,4,nan,nan,2,86,Yes
city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,5000-9999,Pvt Ltd,1,145,No
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,500-999,Pvt Ltd,1,4,No
city_103,0.92,Male,No relevent experience,Full time course,Masters,Other,15,nan,Pvt Ltd,never,188,No
city_138,0.836,Male,Has relevent experience,no_enrollment,Masters,STEM,19,nan,nan,3,144,No
city_67,0.855,nan,Has relevent experience,Full time course,Graduate,STEM,3,nan,nan,1,2,No
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10/49,Funded Startup,never,90,No
city_114,0.926,nan,Has relevent experience,no_enrollment,Masters,STEM,>20,nan,nan,never,120,No
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,100-500,Pvt Ltd,4,39,No
city_64,0.6659999999999999,nan,Has relevent experience,no_enrollment,Graduate,STEM,8,10/49,Pvt Ltd,1,88,No
city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,5000-9999,Pvt Ltd,1,162,No
city_21,0.624,nan,Has relevent experience,Full time course,Masters,STEM,4,nan,nan,1,64,Yes
city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10/49,Pvt Ltd,>4,11,No
city_103,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,2,1000-4999,Pvt Ltd,1,75,Yes
city_103,0.92,nan,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,1,6,No
city_97,0.925,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,500-999,Pvt Ltd,2,188,No
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,5000-9999,Pvt Ltd,1,77,No
city_20,0.7959999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,50-99,Pvt Ltd,1,25,No
city_138,0.836,nan,Has relevent experience,no_enrollment,High School,nan,9,nan,nan,2,22,No
city_83,0.923,Male,No relevent experience,no_enrollment,Primary School,nan,1,nan,Pvt Ltd,never,103,No
city_21,0.624,nan,No relevent experience,Part time course,Graduate,STEM,1,10/49,Pvt Ltd,1,32,Yes
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,10/49,Pvt Ltd,1,29,No
city_129,0.625,nan,Has relevent experience,Part time course,Graduate,STEM,6,50-99,Pvt Ltd,4,72,No
city_16,0.91,Female,No relevent experience,nan,Graduate,STEM,14,nan,nan,never,80,Yes
city_100,0.887,nan,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,2,3,No
city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,15,50-99,Pvt Ltd,3,45,No
city_21,0.624,Male,Has relevent experience,Part time course,Masters,STEM,6,nan,nan,4,30,No
city_127,0.745,Male,No relevent experience,Full time course,Graduate,STEM,10,nan,nan,1,39,Yes
city_21,0.624,nan,Has relevent experience,no_enrollment,Masters,STEM,>20,nan,nan,nan,20,Yes
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,1,42,No
city_40,0.7759999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,20,No
city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,3,500-999,Pvt Ltd,3,11,Yes
